no,email,EXPERIENCE,TECH,dependend
11475,user11475@example.com,31,ruby,0
1086,user1086@example.com,33,python,1
18424,user18424@example.com,2,java,0
7940,user7940@example.com,16,python,1
9884,user9884@example.com,27,python,1
14863,user14863@example.com,10,java,0
17570,user17570@example.com,9,ruby,0
6666,user6666@example.com,33,python,1
5649,user5649@example.com,28,python,1
5146,user5146@example.com,30,python,1
10766,user10766@example.com,7,javascript,0
13998,user13998@example.com,2,go,0
18181,user18181@example.com,0,ruby,0
7889,user7889@example.com,22,python,1
4140,user4140@example.com,25,python,1
11287,user11287@example.com,8,c++,0
9943,user9943@example.com,22,python,1
16914,user16914@example.com,9,java,0
7318,user7318@example.com,31,python,1
7131,user7131@example.com,16,python,1
11606,user11606@example.com,0,javascript,0
13433,user13433@example.com,18,c++,0
5142,user5142@example.com,11,python,1
9475,user9475@example.com,33,python,1
4817,user4817@example.com,29,python,1
12229,user12229@example.com,7,python,0
17726,user17726@example.com,9,c++,0
14198,user14198@example.com,11,go,0
13451,user13451@example.com,16,java,0
8601,user8601@example.com,15,python,1
2518,user2518@example.com,33,python,1
1841,user1841@example.com,34,python,1
19090,user19090@example.com,9,javascript,0
5840,user5840@example.com,15,python,1
2635,user2635@example.com,32,python,1
18744,user18744@example.com,3,go,0
1561,user1561@example.com,21,python,1
16327,user16327@example.com,9,go,0
5558,user5558@example.com,33,python,1
2574,user2574@example.com,30,python,1
9568,user9568@example.com,21,python,1
6959,user6959@example.com,21,python,1
17763,user17763@example.com,0,python,0
647,user647@example.com,19,python,1
1093,user1093@example.com,28,python,1
11820,user11820@example.com,14,c++,0
7118,user7118@example.com,15,python,1
5181,user5181@example.com,36,python,1
10060,user10060@example.com,7,go,0
17054,user17054@example.com,1,python,0
2720,user2720@example.com,38,python,1
16543,user16543@example.com,0,java,0
1193,user1193@example.com,22,python,1
6456,user6456@example.com,16,python,1
16969,user16969@example.com,22,go,0
8397,user8397@example.com,28,python,1
12450,user12450@example.com,21,c++,0
19940,user19940@example.com,6,go,0
15019,user15019@example.com,8,python,0
14026,user14026@example.com,0,javascript,0
19530,user19530@example.com,3,c++,0
17809,user17809@example.com,2,javascript,0
18401,user18401@example.com,24,go,0
6317,user6317@example.com,31,python,1
6365,user6365@example.com,14,python,1
5383,user5383@example.com,22,python,1
7235,user7235@example.com,23,python,1
8192,user8192@example.com,20,python,1
1265,user1265@example.com,17,python,1
1061,user1061@example.com,14,python,1
12980,user12980@example.com,3,go,0
1805,user1805@example.com,39,python,1
9192,user9192@example.com,37,python,1
10647,user10647@example.com,9,c++,0
9558,user9558@example.com,23,python,1
83,user83@example.com,35,python,1
18119,user18119@example.com,22,go,0
11740,user11740@example.com,1,java,0
8171,user8171@example.com,21,python,1
7471,user7471@example.com,38,python,1
16473,user16473@example.com,26,javascript,0
19846,user19846@example.com,4,python,0
591,user591@example.com,33,python,1
1039,user1039@example.com,39,python,1
17653,user17653@example.com,1,ruby,0
419,user419@example.com,22,python,1
14201,user14201@example.com,14,c++,0
2639,user2639@example.com,39,python,1
13491,user13491@example.com,6,java,0
4718,user4718@example.com,33,python,1
18534,user18534@example.com,38,ruby,0
2199,user2199@example.com,19,python,1
16453,user16453@example.com,10,java,0
8776,user8776@example.com,29,python,1
15963,user15963@example.com,0,javascript,0
19707,user19707@example.com,5,c++,0
13163,user13163@example.com,3,python,0
5845,user5845@example.com,21,python,1
12301,user12301@example.com,4,javascript,0
12528,user12528@example.com,4,ruby,0
9923,user9923@example.com,13,python,1
14872,user14872@example.com,3,javascript,0
7989,user7989@example.com,30,python,1
15333,user15333@example.com,7,python,0
19178,user19178@example.com,3,javascript,0
6597,user6597@example.com,27,python,1
6537,user6537@example.com,24,python,1
965,user965@example.com,20,python,1
4390,user4390@example.com,20,python,1
7629,user7629@example.com,39,python,1
18882,user18882@example.com,0,javascript,0
19323,user19323@example.com,0,python,0
10148,user10148@example.com,5,go,0
3402,user3402@example.com,37,python,1
9743,user9743@example.com,34,python,1
11950,user11950@example.com,23,javascript,0
7575,user7575@example.com,11,python,1
7636,user7636@example.com,19,python,1
7250,user7250@example.com,34,python,1
5745,user5745@example.com,27,python,1
2559,user2559@example.com,37,python,1
11436,user11436@example.com,11,java,0
842,user842@example.com,24,python,1
17519,user17519@example.com,34,ruby,0
1575,user1575@example.com,12,python,1
4700,user4700@example.com,29,python,1
801,user801@example.com,26,python,1
5404,user5404@example.com,31,python,1
19388,user19388@example.com,9,java,0
19967,user19967@example.com,40,ruby,0
13038,user13038@example.com,4,python,0
15174,user15174@example.com,14,java,0
1545,user1545@example.com,22,python,1
17390,user17390@example.com,26,ruby,0
13432,user13432@example.com,7,java,0
2485,user2485@example.com,39,python,1
2634,user2634@example.com,23,python,1
15612,user15612@example.com,14,java,0
5419,user5419@example.com,31,python,1
4862,user4862@example.com,18,python,1
6568,user6568@example.com,34,python,1
15080,user15080@example.com,8,java,0
3506,user3506@example.com,28,python,1
4428,user4428@example.com,13,python,1
18532,user18532@example.com,0,javascript,0
1476,user1476@example.com,36,python,1
2321,user2321@example.com,19,python,1
8981,user8981@example.com,20,python,1
10554,user10554@example.com,3,go,0
10444,user10444@example.com,14,ruby,0
9372,user9372@example.com,22,python,1
4830,user4830@example.com,35,python,1
18292,user18292@example.com,6,ruby,0
15301,user15301@example.com,10,javascript,0
568,user568@example.com,11,python,1
6179,user6179@example.com,24,python,1
7663,user7663@example.com,11,python,1
7289,user7289@example.com,30,python,1
15006,user15006@example.com,7,javascript,0
9968,user9968@example.com,28,python,1
6555,user6555@example.com,14,python,1
161,user161@example.com,15,python,1
18826,user18826@example.com,22,go,0
5152,user5152@example.com,17,python,1
1417,user1417@example.com,39,python,1
5044,user5044@example.com,26,python,1
1403,user1403@example.com,38,python,1
14528,user14528@example.com,5,c++,0
17474,user17474@example.com,4,go,0
4232,user4232@example.com,33,python,1
7635,user7635@example.com,29,python,1
1693,user1693@example.com,12,python,1
13415,user13415@example.com,0,javascript,0
15195,user15195@example.com,1,c++,0
2810,user2810@example.com,39,python,1
14894,user14894@example.com,1,go,0
11188,user11188@example.com,10,python,0
9820,user9820@example.com,15,python,1
8316,user8316@example.com,37,python,1
15590,user15590@example.com,5,python,0
2162,user2162@example.com,13,python,1
11126,user11126@example.com,4,c++,0
13057,user13057@example.com,21,javascript,0
181,user181@example.com,30,python,1
6241,user6241@example.com,37,python,1
2197,user2197@example.com,20,python,1
1480,user1480@example.com,28,python,1
17759,user17759@example.com,29,java,0
14269,user14269@example.com,4,c++,0
6198,user6198@example.com,19,python,1
19569,user19569@example.com,3,python,0
12225,user12225@example.com,38,ruby,0
739,user739@example.com,14,python,1
2057,user2057@example.com,23,python,1
3790,user3790@example.com,27,python,1
13239,user13239@example.com,4,c++,0
924,user924@example.com,20,python,1
3003,user3003@example.com,25,python,1
8709,user8709@example.com,25,python,1
4246,user4246@example.com,36,python,1
8994,user8994@example.com,29,python,1
15543,user15543@example.com,9,java,0
8404,user8404@example.com,22,python,1
5357,user5357@example.com,22,python,1
18326,user18326@example.com,10,java,0
439,user439@example.com,17,python,1
17619,user17619@example.com,7,javascript,0
9732,user9732@example.com,16,python,1
5059,user5059@example.com,22,python,1
10119,user10119@example.com,1,ruby,0
8414,user8414@example.com,16,python,1
11816,user11816@example.com,3,c++,0
1153,user1153@example.com,31,python,1
6483,user6483@example.com,37,python,1
10881,user10881@example.com,27,java,0
7688,user7688@example.com,39,python,1
6406,user6406@example.com,27,python,1
8492,user8492@example.com,25,python,1
6188,user6188@example.com,21,python,1
13889,user13889@example.com,18,ruby,0
3893,user3893@example.com,35,python,1
5843,user5843@example.com,30,python,1
18956,user18956@example.com,18,javascript,0
17950,user17950@example.com,6,java,0
6508,user6508@example.com,24,python,1
15181,user15181@example.com,25,javascript,0
16386,user16386@example.com,10,javascript,0
12878,user12878@example.com,22,java,0
7602,user7602@example.com,22,python,1
9887,user9887@example.com,38,python,1
11939,user11939@example.com,8,ruby,0
1501,user1501@example.com,21,python,1
4913,user4913@example.com,33,python,1
18890,user18890@example.com,5,javascript,0
18095,user18095@example.com,29,c++,0
16006,user16006@example.com,3,javascript,0
3854,user3854@example.com,31,python,1
18728,user18728@example.com,37,javascript,0
11593,user11593@example.com,3,ruby,0
1676,user1676@example.com,17,python,1
19706,user19706@example.com,2,java,0
17941,user17941@example.com,37,java,0
7462,user7462@example.com,15,python,1
8577,user8577@example.com,40,python,1
15730,user15730@example.com,6,ruby,0
6705,user6705@example.com,11,python,1
5139,user5139@example.com,22,python,1
9997,user9997@example.com,29,python,1
1081,user1081@example.com,40,python,1
16223,user16223@example.com,24,c++,0
2163,user2163@example.com,18,python,1
19677,user19677@example.com,6,java,0
19180,user19180@example.com,38,ruby,0
19365,user19365@example.com,0,java,0
6184,user6184@example.com,34,python,1
6428,user6428@example.com,12,python,1
6461,user6461@example.com,22,python,1
3538,user3538@example.com,24,python,1
9839,user9839@example.com,16,python,1
9420,user9420@example.com,15,python,1
18123,user18123@example.com,0,javascript,0
19353,user19353@example.com,22,go,0
6173,user6173@example.com,39,python,1
5829,user5829@example.com,30,python,1
7506,user7506@example.com,30,python,1
4472,user4472@example.com,14,python,1
10953,user10953@example.com,6,ruby,0
13903,user13903@example.com,1,javascript,0
2405,user2405@example.com,19,python,1
10062,user10062@example.com,7,go,0
5212,user5212@example.com,36,python,1
8392,user8392@example.com,20,python,1
1569,user1569@example.com,21,python,1
15744,user15744@example.com,0,ruby,0
3916,user3916@example.com,23,python,1
11819,user11819@example.com,6,java,0
9814,user9814@example.com,29,python,1
1550,user1550@example.com,29,python,1
5350,user5350@example.com,39,python,1
9279,user9279@example.com,23,python,1
13885,user13885@example.com,13,c++,0
18770,user18770@example.com,38,go,0
11095,user11095@example.com,4,python,0
14276,user14276@example.com,38,c++,0
15651,user15651@example.com,3,c++,0
5724,user5724@example.com,11,python,1
5001,user5001@example.com,33,python,1
7805,user7805@example.com,30,python,1
12602,user12602@example.com,20,java,0
16442,user16442@example.com,40,ruby,0
17093,user17093@example.com,22,java,0
5163,user5163@example.com,28,python,1
14837,user14837@example.com,22,javascript,0
13285,user13285@example.com,8,java,0
17304,user17304@example.com,4,go,0
14980,user14980@example.com,8,python,0
4403,user4403@example.com,39,python,1
6936,user6936@example.com,31,python,1
6048,user6048@example.com,21,python,1
15894,user15894@example.com,32,go,0
3930,user3930@example.com,30,python,1
4079,user4079@example.com,37,python,1
14991,user14991@example.com,4,go,0
17024,user17024@example.com,2,javascript,0
5427,user5427@example.com,28,python,1
3987,user3987@example.com,18,python,1
3284,user3284@example.com,40,python,1
9173,user9173@example.com,30,python,1
14627,user14627@example.com,19,ruby,0
1716,user1716@example.com,39,python,1
1584,user1584@example.com,22,python,1
15002,user15002@example.com,4,go,0
16751,user16751@example.com,4,java,0
5743,user5743@example.com,23,python,1
9414,user9414@example.com,39,python,1
11665,user11665@example.com,1,java,0
2695,user2695@example.com,30,python,1
13945,user13945@example.com,7,c++,0
16058,user16058@example.com,4,java,0
594,user594@example.com,34,python,1
15539,user15539@example.com,16,java,0
10184,user10184@example.com,9,go,0
321,user321@example.com,34,python,1
14745,user14745@example.com,8,javascript,0
13100,user13100@example.com,8,c++,0
11976,user11976@example.com,7,java,0
17880,user17880@example.com,5,javascript,0
19248,user19248@example.com,8,ruby,0
4672,user4672@example.com,25,python,1
15023,user15023@example.com,8,java,0
2372,user2372@example.com,39,python,1
4266,user4266@example.com,21,python,1
225,user225@example.com,13,python,1
12869,user12869@example.com,19,javascript,0
10651,user10651@example.com,5,ruby,0
13539,user13539@example.com,17,javascript,0
291,user291@example.com,40,python,1
13280,user13280@example.com,4,java,0
14097,user14097@example.com,9,javascript,0
13717,user13717@example.com,1,ruby,0
19641,user19641@example.com,5,ruby,0
19415,user19415@example.com,0,javascript,0
5015,user5015@example.com,37,python,1
13909,user13909@example.com,7,javascript,0
14054,user14054@example.com,30,ruby,0
18716,user18716@example.com,22,java,0
12427,user12427@example.com,14,ruby,0
7738,user7738@example.com,33,python,1
1956,user1956@example.com,32,python,1
19795,user19795@example.com,7,ruby,0
15345,user15345@example.com,20,c++,0
13716,user13716@example.com,6,ruby,0
18135,user18135@example.com,5,c++,0
8516,user8516@example.com,23,python,1
5185,user5185@example.com,12,python,1
7754,user7754@example.com,34,python,1
19121,user19121@example.com,3,java,0
13048,user13048@example.com,17,ruby,0
7822,user7822@example.com,31,python,1
15558,user15558@example.com,13,c++,0
4719,user4719@example.com,18,python,1
11683,user11683@example.com,6,javascript,0
7858,user7858@example.com,17,python,1
18122,user18122@example.com,3,go,0
13231,user13231@example.com,5,go,0
13340,user13340@example.com,8,ruby,0
12944,user12944@example.com,19,java,0
19676,user19676@example.com,8,go,0
19234,user19234@example.com,27,c++,0
7469,user7469@example.com,29,python,1
14386,user14386@example.com,37,go,0
14945,user14945@example.com,28,c++,0
5140,user5140@example.com,32,python,1
6234,user6234@example.com,13,python,1
2129,user2129@example.com,38,python,1
10950,user10950@example.com,7,javascript,0
4228,user4228@example.com,24,python,1
2302,user2302@example.com,19,python,1
19796,user19796@example.com,34,java,0
12411,user12411@example.com,35,java,0
278,user278@example.com,39,python,1
287,user287@example.com,24,python,1
421,user421@example.com,30,python,1
10409,user10409@example.com,8,java,0
